,title,link,summary,published,tags,category,credit,source,lemmatized_texts,audio
449,Rakousko i Německo mají násobně více případů covidu. V Česku je situace příznivější možná i kvůli většímu promoření,https://denikn.cz/689667/rakousko-i-nemecko-maji-nasobne-vice-pripadu-covidu-19-v-cesku-je-situace-priznivejsi-zrejme-kvuli-vetsimu-promoreni-rikaji-nejcasteji-odbornici/,"Sousední země i další evropské státy hlásí rychlý nárůst nakažených, v Česku zůstávají čísla po celé prázdniny zatím na relativně nízkých hodnotách. A to navzdory tomu, že v cizině úřady i firmy často vymáhají restrikce důsledněji než v tuzemsku. Podle některých odborníků může být důvodem větší promoření české populace z předchozích vln pandemie.",2021-08-24 13:38:49,"['Česko', 'Koronavirus', 'Německo', 'Očkování', 'Rakousko']",Česko,,denikn.cz,"Rakousko i Německo mít násobně hodně případ covid . v Česko být situace příznivý možná i kvůli velký promoření sousední země i další evropský stát hlásit rychlý nárůst nakažený , v Česko zůstávat číslo po celý prázdniny zatím na relativně nízký hodnota . a ten navzdory ten , že v cizina úřad i firma často vymáhat restrikce důsledně než v tuzemsko . podle některý odborník moci být důvod velký promoření český populace z předchozí vlna pandemie .",test
450,"Notes: Koronavirus na ústupu, boje v Afghánistánu a trochu jiná válka na obrazovce",https://denikn.cz/690783/notes-koronavirus-na-ustupu-boje-v-afghanistanu-a-trochu-jina-valka-na-obrazovce/,"Souhrn všeho zásadního, co dnes přinesl Deník N a další média, nabízejí v Notesu Dominika Píhová a Petr Koubský.",2021-08-24 18:22:38,"['Česko', 'Hlavní', 'Svět', 'Notes']",Svět,,denikn.cz,"notes : koronavirus na ústup , boj v Afghánistán a trochu jiný válka na obrazovka souhrn všechen zásadní , co dnes přinést deník N a další médium , nabízet v notes Dominika Píhová a Petr Koubský .",test
451,Česko uzavřelo kábulskou evakuaci medailí. Svět se mezitím snaží zachránit co nejvíce Afghánců,https://denikn.cz/690230/cesko-uzavrelo-kabulskou-evakuaci-medaili-svet-se-mezitim-snazi-zachranit-co-nejvice-afghancu/,"Z pohledu tuzemské veřejné debaty skončila evakuace lidí prchajících před Tálibánem příletem třetího speciálu české armády, politici si pospíšili s vyznamenáním velvyslance Jiřího Balouna. Jenže akce v Kábulu pokračuje a má rozměry obrovského úsilí i zoufalství. Vojáci západních zemí se vydávají na území ovládané táliby pro ty, kteří na letiště přijet nemohou. A čas se jim krátí.",2021-08-24 16:59:14,"['Audio', 'Česko', 'Hlavní', 'Svět', 'Návrat Tálibánu']",Svět,,denikn.cz,"Česko uzavřít kábulský evakuace medaile . svět se mezitím snažit zachránit co hodně Afghánec z pohled tuzemský veřejný debata skončit evakuace člověk prchající před Tálibán přílet třetí speciál český armáda , politik se pospíšit s vyznamenání velvyslanec Jiří Baloun . jenže akce v Kábul pokračovat a mít rozměr obrovský úsilí i zoufalství . voják západní země se vydávat na území ovládaný táliba pro ten , který na letiště přijet moci . a čas se on krátit .",test
453,V Německu se vede předvolební boj s nízkým charizmatem. O překvapení přesto není nouze,https://denikn.cz/690166/v-nemecku-se-vede-predvolebni-boj-s-nizkym-charizmatem-o-prekvapeni-presto-neni-nouze/,"Pět týdnů před německými parlamentními volbami vládne mezi křesťanskými demokraty ze strany kancléřky Angely Merkelové nervozita. Sílí totiž pochybnosti, zda si za svého lídra vybrali správného muže. Armin Laschet totiž v průzkumech neustále ztrácí a s ním i jeho CDU. Naopak odepisovaní sociální demokraté v čele s Olafem Scholzem zažívají renesanci, na kterou by si před několika měsíci vsadil málokdo. Předvolební rovnice má nyní více neznámých. Více je také myslitelných budoucích kancléřů.",2021-08-24 09:30:56,"['Svět', 'Německo']",Svět,,denikn.cz,"v Německo se vést předvolební boj s nízký charizma . o překvapení přesto být nouze pět týden před německý parlamentní volba vládnout mezi křesťanský demokrat z strana kancléřka Angela Merkelová nervozita . sílit totiž pochybnost , zda se za svůj lídr vybrat správný muž . Armin Laschet totiž v průzkum neustále ztrácet a s on i jeho CDU . naopak odepisovaný sociální demokrat v čelo s Olaf Scholz zažívat renezance , na který být se před několik měsíc vsadit málokdo . předvolební rovnice mít nyní hodně známý . hodně být také myslitelný budoucí kancléř .",test
454,"Kázal lockdown a roušky, sám slavil v restauraci. Guvernérovi Kalifornie hrozí tvrdý pád",https://denikn.cz/690120/kazal-lockdown-a-rousky-sam-slavil-v-restauraci-guvernerovi-kalifornie-hrozi-tvrdy-pad/,"Ještě nedávno se zdálo, že populárnímu kalifornskému guvernérovi nestojí nic v cestě do Bílého domu. Teď Gavin Newsom bojuje o politické přežití ve státě, kde měl mít většinu lidí na své straně.",2021-08-24 08:42:02,"['Svět', 'Americké volby', 'Koronavirus', 'USA']",Svět,,denikn.cz,"kázat lockdown a rouška , sám slavit v restaurace . guvernérův Kalifornie hrozit tvrdý pád ještě nedávno se zdát , že populární kalifornský guvernér stát nic v cesta do bílý dům . teď Gavin Newsom bojovat o politický přežití v stát , kde mít mít většina člověk na svůj strana .",test
455,Třicet let ukrajinské samostatnosti se zkráceným mečem,https://denikn.cz/689582/tricet-let-ukrajinske-samostatnosti-se-zkracenym-mecem/,Ukrajina se třicet let od vyhlášení nezávislosti v srpnu 1991 nachází ve složité situaci. Formálně samostatný stát se od přelomu let 2013 a 2014 proměnil v jeden z neuralgických bodů světové politiky – snaha o podepsání asociační dohody s EU položila jednoznačně na stůl otázku geopolitického směřování země. Pozornost naší i světové veřejnosti však bohužel někdy až příliš upoutávají boje v Donbasu a ze zorného pole mizí nebo se do něj vůbec nedostanou záležitosti v konečném důsledku zásadnější.,2021-08-24 06:54:50,"['Audio', 'Hlavní', 'Komentáře', 'Svět', 'Analýza', 'Historie', 'Konflikt mezi Ruskem a Ukrajinou', 'Ukrajina']",Svět,,denikn.cz,třicet rok ukrajinský samostatnost s zkrácený meč Ukrajina se třicet rok od vyhlášení závislost v srpen 1991 nacházet v složitý situace . formálně samostatný stát se od přelom rok 2013 a 2014 proměnit v jeden z neuralgický bod světový politika – snaha o podepsání asociační dohoda s EU položit jednoznačně na stůl otázka geopolitický směřování země . pozornost můj i světový veřejnost však bohužel někdy až příliš upoutávat boj v Donbas a z zorný pole mizet nebo se do on vůbec dostat záležitost v konečný důsledek zásadní .,test
456,"Notes: Cibule u Okamury za sedm korun, další kolo střetu Hradu s BIS a novinky z PPF",https://denikn.cz/689967/notes-cibule-u-okamury-za-sedm-korun-dalsi-kolo-stretu-hradu-s-bis-a-novinky-z-ppf/,"Souhrn všeho zásadního, co dnes přinesl Deník N a další média, nabízí v Notesu Jan Moláček.",2021-08-23 18:23:00,"['Česko', 'Hlavní', 'Svět', 'Notes']",Svět,,denikn.cz,"notes : cibule u Okamura za sedm koruna , další kolo střet hrad s BIS a novinka z PPF souhrn všechen zásadní , co dnes přinést deník N a další médium , nabízet v notes Jan Moláček .",test
457,Je nás šest sester. A dvě jsme za mřížemi,https://denikn.cz/688174/je-nas-sest-sester-a-dve-jsme-za-mrizemi/,"Příběh Nasti Mironcevové je na první pohled banální. Ona ani její sestry nebyly politické aktivistky, nebyly rebelky či vůdkyně osvobozeneckého hnutí. Malovaly, zpívaly a žily si své běloruské životy. Teď dvě z nich sedí ve vězení.",2021-08-23 09:13:52,"['Svět', 'Bělorusko']",Svět,,denikn.cz,"být já šest sestra . a dva být za mříž příběh Nasťa Mironcevová být na první pohled banální . on ani jeho sestra být politický aktivistka , být rebelka či vůdkyně osvobozenecký hnutí . malovat , zpívat a žít se svůj běloruský život . teď dva z on sedět v vězení .",test
458,"Uprostřed ohnivého pekla. Reportáž z řeckých vsí, které obklíčily plameny",https://denikn.cz/688866/uprostred-ohniveho-pekla-reportaz-z-reckych-vsi-ktere-obklicily-plameny/,"I když čeští hasiči už z Řecka odjeli, mohutné lesní požáry tam řádí dál, především kolem Atén. Lidé se musí evakuovat a vesnice zahaluje štiplavý dým z hektarů hořícího lesa. Přinášíme reportáž přímo z míst, kde se hasiči snaží živel krotit.",2021-08-22 07:43:29,"['Svět', 'Balkán', 'Fotografie', 'Příroda', 'Reportáž']",Svět,,denikn.cz,"uprostřed ohnivý peklo . reportáž z řecký ves , který obklíčit plamen i když český hasič už z Řecko odjet , mohutný lesní požár tam řádit dále , především kolem Atény . člověk se muset evakuovat a vesnice zahalovat štiplavý dým z ha hořící les . přinášet reportáž přímo z místo , kde se hasič snažit živel krotit .",test
459,"Nebezpečná proměna Balatonu. Hotely a pláže, které patřily komunistické elitě, ovládli oligarchové",https://denikn.cz/688091/nebezpecna-promena-balatonu-hotely-a-plaze-ktere-patrily-komunisticke-elite-ovladli-oligarchove/,Nejcennější pozemky kolem maďarského Balatonu se dostaly do vlastnictví oligarchů blízkých Orbánově vládě. Na březích jezera vyrůstají nové obří turistické resorty a ochránci přírody varují před katastrofálními důsledky.,2021-08-22 04:58:36,"['Svět', 'Maďarsko']",Svět,,denikn.cz,"bezpečný proměna Balaton . hotel a pláž , který patřit komunistický elita , ovládnout oligarchový cenný pozemek kolem maďarský Balaton se dostat do vlastnictví oligarch blízký Orbánův vláda . na břeh jezero vyrůstat nový obří turistický resort a ochránce příroda varovat před katastrofální důsledek .",test
460,"Krejčí mohl dál zářit v NHL, ale vybral si mateřskou Olomouc. Chci hrát před rodiči, bratrem a kamarády, vysvětlil",https://denikn.cz/690999/krejci-mohl-dal-zarit-v-nhl-ale-vybral-si-materskou-olomouc-chci-hrat-pred-rodici-bratrem-a-kamarady-vysvetlil/,"Hokejová Olomouc před začátkem sezony výrazně posílila. A to i na poměry celé extraligy, O Davida Krejčího byl sice stále velký zájem v NHL, nicméně pětatřicetiletý útočník, který celou svou zámořskou kariéru strávil v Bostonu, se rozhodl pro návrat tam, kde nejen hokejově vyrůstal.",2021-08-25 14:30:04,"['Sport', 'Hokej']",Sport,,denikn.cz,"krejčí moci dále zářit v NHL , ale vybrat se mateřský Olomouc . chtít hrát před rodič , bratr a kamarád , vysvětlit hokejový Olomouc před začátek sezona výrazně posílit . a ten i na poměry celý extraliga , o David krejčí být sice stále velký zájem v NHL , nicméně pětatřicetiletý útočník , který celý svůj zámořský kariéra strávit v Boston , se rozhodnout pro návrat tam , kde nejen hokejově vyrůstat .",test
461,"Cyklista o etiketě v lese: S turisty počítám i na cyklostezce, s křikem „uhněte“ si jen uděláte nepřátele",https://denikn.cz/685236/cyklista-o-etikete-v-lese-s-turisty-pocitam-i-na-cyklostezce-s-krikem-uhnete-si-jen-udelate-nepratele/,"Pokud by lidé trochu přemýšleli, v přírodě by nepotřebovali pravidla. Dohodli by se i bez nich, myslí si Martin Imrich, který v přírodě stráví stovky hodin ročně. A to jako cyklista, turista, skialpinista i rodič.",2021-08-24 09:48:56,"['Hlavní', 'Sport', 'Cyklistika']",Sport,,denikn.cz,"cyklista o etiketa v les : s turista počítat i na cyklostezka , s křik „ uhníst “ se jen udělat nepřítel pokud být člověk trochu přemýšlet , v příroda být potřebovat pravidlo . dohodnout být se i bez on , myslit se Martin Imrich , který v příroda strávit stovka hodina ročně . a ten jako cyklista , turista , skialpinista i rodič .",test
462,"Hokejisté bez vakcíny proti covidu, kteří skončí s nákazou v karanténě, mohou přijít o peníze. Jak NHL motivuje hráče, aby se nechali očkovat",https://denikn.cz/688294/hokejiste-bez-vakciny-proti-covidu-kteri-skonci-s-nakazou-v-karantene-mohou-prijit-o-penize-jak-nhl-motivuje-hrace-aby-se-nechali-ockovat/,"Vedení NHL společně s hráčskými odbory NHLPA varují hokejisty, kteří se nenechali očkovat proti covidu-19, že by mohli v případě nákazy a karantény přijít o část výplaty. Třeba český hokejista a dvojnásobný vítěz Stanley Cupu Ondřej Palát podle svých slov pro Deník N předpokládá, že před novou sezonou budou naočkováni povinně všichni. V extralize mají podle mluvčího Českého svazu ledního hokeje Zdeňka Zikmunda vakcínu téměř všichni, ve hře je ale očkovací kampaň směřovaná na fanoušky.",2021-08-20 15:12:07,"['Audio', 'Hlavní', 'Sport', 'Hokej', 'Koronavirus', 'Očkování']",Sport,,denikn.cz,"hokejista bez vakcína proti covid , který skončit s nákaza v karanténa , moci přijít o peníze . jak NHL motivovat hráč , aby se nechat očkovat vedení NHL společně s hráčský odbory NHLPA varovat hokejista , který se nechat očkovat proti covid - 19 , že být moci v případ nákaza a karanténa přijít o část výplata . třeba český hokejista a dvojnásobný vítěz Stanley Cup Ondřej Palát podle svůj slovo pro deník n předpokládat , že před nový sezóna být naočkovat povinně všechen . v extraliga mít podle mluvčí český svaz lední hokej Zdeněk Zikmund vakcína téměř všechen , v hra být ale očkovací kampaň směřovaný na fanoušek .",test
464,Afghánské sportovkyně měly v zemi složitou situaci i před nástupem Tálibánu. Teď ale ženský sport zřejmě zmizí,https://denikn.cz/686025/afghanske-sportovkyne-mely-v-zemi-slozitou-situaci-i-pred-nastupem-talibanu-ted-ale-zensky-sport-zrejme-zmizi/,"Ženský sport neměl v Afghánistánu silnou pozici ani předtím, než moc v zemi bleskově převzalo islamistické hnutí Tálibán. Teď ale hrozí, že úplně skončí. „Tálibán sice slíbil, že ženy například budou moci studovat či chodit do práce. Nemyslím si ale, že bude akceptovat ženský sport,“ říká pro Deník N česká novinářka afghánského původu Fatima Rahimi.",2021-08-17 12:49:01,"['Audio', 'Hlavní', 'Sport', 'Svět', 'Návrat Tálibánu']",Sport,,denikn.cz,"afghánský sportovkyně mít v země složitý situace i před nástup Tálibán . teď ale ženský sport zřejmě zmizet ženský sport mít v Afghánistán silný pozice ani předtím , než moc v země bleskově převzít islamistický hnutí Tálibán . teď ale hrozit , že úplně skončit . „ Tálibán sice slíbit , že žena například být moci studovat či chodit do práce . myslit se ale , že být akceptovat ženský sport , “ říkat pro deník N český novinářka afghánský původ Fatima Rahim .",test
465,"Kejval: Nakazil se i Trump, sportovcům se ale omluvím. V Tokiu jsem zhubl čtyři kila",https://denikn.cz/683905/kejval-nakazil-se-i-trump-sportovcum-se-ale-omluvim-v-tokiu-jsem-zhubl-ctyri-kila/,"Šéf Českého olympijského výboru Jiří Kejval se sejde se sportovci, kteří kvůli nákaze z letu do Tokia přišli o olympiádu. „Chci se jim omluvit i za to, v jakém prostředí žili v izolaci. Bylo to na hranici lidské důstojnosti,“ říká v rozhovoru s Deníkem N.",2021-08-13 15:52:42,"['Česko', 'Sport', 'Olympijské hry', 'Rozhovory']",Sport,,denikn.cz,"Kejval : nakazit se i Trump , sportovec se ale omluvit . v Tokio být zhubnout čtyři kilo šéf český olympijský výbor Jiří Kejval se sejít s sportovec , který kvůli nákaza z let do Tokio přijít o olympiáda . „ chtít se on omluvit i za ten , v jaký prostředí žít v izolace . být ten na hranice lidský důstojnost , “ říkat v rozhovor s deník N .",test
466,Nejvíce si sportovci vydělají v NBA. Hvězda jedním podpisem zabezpečila i prapravnuky,https://denikn.cz/682519/nejvice-si-sportovci-vydelaji-v-nba-hvezda-jednim-podpisem-zabezpecila-i-prapravnuky/,"Nejlépe placeným sportovcům v Česku kraluje už třetím rokem basketbalista Tomáš Satoranský. Ve Slovinsku bude od příštího roku vládnout Luka Dončič. A pěkně dlouho. Dvaadvacetiletý basketbalista podepsal nejlukrativnější kontrakt v historii jako hráč, kterému vypršela nováčkovská smlouva. Proč si hráči vydělají nejvíc v NBA?",2021-08-11 15:59:01,"['Sport', 'Basketbal', 'Fotbal', 'Hokej']",Sport,,denikn.cz,"hodně se sportovec vydělat v NBA . hvězda jeden podpis zabezpečit i prapravnuk dobře placený sportovec v Česko kralovat už třetí rok basketbalista Tomáš Satoranský . v Slovinsko být od příští rok vládnout Luka Dončič . a pěkně dlouho . dvaadvacetiletý basketbalista podepsat lukrativní kontrakt v historie jako hráč , který vypršet nováčkovský smlouva . proč se hráč vydělat hodně v NBA ?",test
