title,link,summary,published,tags,category,credit,source
Národní ústav duševního zdraví má nového šéfa. Höschla vystřídal psychiatr Winkler,https://www.irozhlas.cz/zpravy-domov/narodni-ustav-dusevniho-zdravi-petr-winkler-psychiatr_2106151919_kuc,"Národní ústav duševního zdraví (NÚDZ) povede osmatřicetiletý Petr Winkler. Do funkce ho v úterý jmenoval ministr zdravotnictví za ANO Adam Vojtěch. Winkler, který uspěl v otevřeném výběrovém řízení, se řízení ústavu ve středočeských Klecanech ujme ve středu, oznámilo v úterý ministerstvo zdravotnictví. Ve funkci nahradí psychiatra Cyrila Höschla, který rezignoval počátkem dubna.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=17, tm_min=19, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Hledání univerzálního distributora. Pojišťovny vypsaly novou soutěž na rozvoz vakcín,https://www.irozhlas.cz/zpravy-domov/soutez-na-rozvoz-vakcin-pojistovny_2106151800_kuc,"Svaz zdravotních pojišťoven Radiožurnálu potvrdil, že vypsal veřejnou zakázku na distributora vakcín proti koronaviru od firem Moderna, AstraZeneca a Johnson & Johnson. Rozvážet by je měla jedna firma. V plánu je i veřejná zakázka na distribuci vakcín od konsorcia firem Pfizer/BioNTech. Od podzimu by je měli dostat praktičtí lékaři. Termín na podání nabídek do soutěže skončí ve středu 7. července.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
"Další změny v pravidlech pro tábory. Ministerstvo opět mění podmínky pro testování, stěžují si skauti",https://www.irozhlas.cz/zpravy-domov/koronavirus-testovani-tabor-podminky-pcr-test-cesko-v-cesku_2106151547_ako,"Ministerstvo po týdnu opět změnilo pravidla pro odjezd na letní tábor. Na twitteru to v úterý kritizovali skauti. Aby se účastníci nemuseli každých sedm dní testovat, musí mít 72 hodin před odjezdem negativní PCR test. Pokud tedy nemají potvrzení o prodělání nemoci nebo očkování. Podle skautů jsou podmínky nesplnitelné a lidé na táborech se budou muset testovat. Resort chce s pořadateli najít společný kompromis, řekla jeho mluvčí Radiožurnálu.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=13, tm_min=47, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
"Opozice přestane blokovat zákon o Dukovanech. Dohodla se s vládou, že jej upraví Senát",https://www.irozhlas.cz/zpravy-domov/dukovany-opozice-senat-vlada_2106151421_pj,"Opoziční strany koalic Pirátů a Starostů a nezávislých (STAN) a Spolu (ODS, KDU-ČSL, TOP 09) přestanou ve sněmovně blokovat návrh zákona o opatřeních k přechodu Česka k nízkouhlíkové energetice, tzv. zákon lex Dukovany. Podle dohody s vládou k němu Senát připojí pozměňovací návrh, který zamezí ruským a čínským firmám účastnit se tendru na výstavbu nového bloku elektrárny Dukovany. V úterý to ve sněmovně řekl místopředseda STAN Petr Gazdík.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=12, tm_min=21, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Policie navrhla obžalovat ženu kvůli podvodné sbírce. Na falešné sirotky vybrala přes milion korun,https://www.irozhlas.cz/zpravy-domov/policie-obvineni-falesna-sbirka-sirotci-podvod_2106151332_tzr,"Policisté chtějí poslat k soudu případ ženy, která založila sbírku na pomoc třem smyšleným sirotkům. Uvedl to mluvčí pražského městského státního zastupitelství Aleš Cimbala. Osmačtyřicetiletou organizátorku sbírky navrhli kriminalisté obžalovat z podvodu, za což jí hrozí až osmileté vězení. Lidé na zřízený účet poslali více než 1,3 milionu korun.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=11, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
"Spor, jestli je Hrad veřejným prostranstvím, bude řešit správní soud. Vnitro to odmítá",https://www.irozhlas.cz/zpravy-domov/prazsky-hrad-verejne-prostranstvi_2106151256_pj,"Spornou otázkou, zda jsou plochy na Pražském hradě veřejným prostranstvím, se bude zabývat Nejvyšší správní soud. Ministerstvo vnitra a Správa Pražského hradu podaly kasační stížnosti proti verdiktu Městského soudu v Praze, který vyhověl obecně prospěšné společnosti Kverulant. Právě Kverulant dlouhodobě usiluje o otevření Hradu veřejnosti a upozornil na podání stížností. Nejvyšší správní soud už podle své databáze řízení zahájil, zatím nerozhodl.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=10, tm_min=56, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Mynářova firma nemusí vracet dotaci na penzion v Osvětimanech. Podle kancléře postupovali dle pravidel,https://www.irozhlas.cz/zpravy-domov/vratislav-mynar-osvetimany-clever-management-dotace-dostavba-penzionu_2106151250_ako,"Firma hradního kancléře Vratislava Mynáře nemusí vracet šestimilionovou dotaci na dostavbu penzionu v Osvětimanech na Uherskohradišťsku. Informaci potvrdila v úterý serveru iROZHLAS.cz Dana Koplíková z ROP Střední Morava. Podle Mynáře se ukázalo, že všichni, kdo se podíleli na podání žádosti, postupovali podle pravidel. Policie také kancléře kvůli dotaci letos v únoru obvinila z poškozování finančních zájmů EU. Mynář obvinění odmítá.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=10, tm_min=50, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Praktičtí lékaři by měli očkovat vakcínou Pfizer. Podle šéfa sdružení se domluvili s ministerstvem,https://www.irozhlas.cz/zpravy-domov/prakticti-lekari-pfizer-astrazeneca-sonka_2106151149_pj,"Očkování proti koronaviru u praktických lékařů stále drhne. Některým zůstávají nevyužité vakcíny. Důvodem je mimo jiné doporučení ministerstva zdravotnictví, aby vakcíny AstraZeneca a Johnson and Johnson nedávali lidem mladším 60 let. Někteří lékaři tak už nechtějí očkovat. Předseda Sdružení praktických lékařů Petr Šonka v rozhovoru pro Radiožurnál ale říká, že se s resortem domluvili na distribuci vakcíny od Pfizeru praktikům.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=9, tm_min=49, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Karvinští hasiči lovili z řeky Olše mrtvou šestimetrovou krajtu. Nejspíš unikla chovateli,https://www.irozhlas.cz/zpravy-domov/hasici-mrtvy-had-krajta-olse-cesky-tesin_2106151130_tzr,"Šestimetrovou krajtu mřížkovanou lovili v pondělí odpoledne z řeky Olše v Českém Těšíně na Karvinsku tamní hasiči. Had, který pravděpodobně unikl chovateli, už byl ale mrtvý. Uvedl to mluvčí moravskoslezských hasičů Petr Kůdela.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Česko má za pondělí 188 případů koronaviru. Školáci odkládají roušky ve zbývajících krajích,https://www.irozhlas.cz/zpravy-domov/koronavirus-online-cesko-v-cesku-irozhlas-covid-19-nakazeni_2106150919_ako,"Laboratoře v Česku za pondělí odhalily 188 případů covidu-19, o třetinu méně než před týdnem. Očkováno bylo 110 511 lidí, zhruba o 4000 méně než předchozí pondělí. Vyplývá to z dat ministerstva zdravotnictví. Žáci a učitelé mohou od úterý odložit roušky či respirátory při vyučování také ve Zlínském, Jihočeském a Libereckém kraji, kde dosud byly povinné. V ostatních krajích bylo nošení roušek ve třídách zrušeno už minulý týden.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=7, tm_min=19, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy z domova,,irozhlas.cz
Pobřeží Korsiky ohrožují ropné skvrny. Některé pláže na východě ostrova musely zavřít,https://www.irozhlas.cz/zpravy-svet/korsika-ropna-skvrna-plaze_2106161221_pj,Až 35 kilometrů dlouhá ropná skvrna ohrožuje pobřeží francouzské Korsiky. Ropa nejspíš unikla z některého z tankeru východně od ostrova. Na severu Korsiky se znečištění už podařilo odstranit. V ohrožení zůstává jih ostrova. Situace se navíc může změnit podle počasí a mořských proudů.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=10, tm_min=21, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
Sucho v Kalifornii zřejmě pomohlo vyřešit havárii letadla z 60. let. Našli jej na dně jezera Folsom,https://www.irozhlas.cz/zpravy-svet/sucho-kalifornie-folsom-letecka-havarie_2106161013_pj,"Kalifornii sužuje vážné sucho, kvůli němuž výrazně klesají hladiny tamních jezer. Díky úbytku vody v jezeře Folsom poblíž státního hlavního města Sacramento se však podařilo objevit vrak letadla, které tam podle expertů zřejmě dopadlo při dosud nevyjasněné havárii v 60. letech minulého století. Informoval o tom server BBC.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=8, tm_min=13, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
"Albánie, Bosna, Černá Hora, Kosovo, Srbsko a Severní Makedonie zruší vzájemné roamingové tarify",https://www.irozhlas.cz/zpravy-svet/roamingove-tarify-evropska-unie_2106160706_pj,"Šestice států západního Balkánu od 1. července zruší vzájemné roamingové tarify, oznámil velvyslanec Evropské unie v Albánii Luigi Soreca. Projekt financuje Evropská unie, v další fázi by měly být poplatky zrušeny také mezi balkánskými zeměmi a evropskou sedmadvacítkou.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=5, tm_min=6, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
"Epidemie HIV drtí jih Pákistánu, pozitivní jsou stovky dětí. Tragédii údajně způsobil ‚oblíbený‘ pediatr",https://www.irozhlas.cz/zpravy-svet/pakistan-hiv-aids-epidemie-pediatr-afp-nemocnice-zdravotnictvi-jehly-obeti_2106160643_eku,"Řada pákistánských rodin o HIV nikdy neslyšela, pro mnohé rodiče z jižní provincie Sindh se ale stal živoucí noční můrou, která obstoupila jejich každodenní životy. Smrtelný virus tam před dvěma lety zřejmě rozšířil jeden z pediatrů, který podle obvinění používal injekční jehly pro několikero pacientů. Od té doby se vir HIV prokázal u zhruba 1500 dětí včetně kojenců. Rodiny ani pákistánské úřady situaci nezvládají, desítky dětí už viru podlehly.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=4, tm_min=43, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
Izrael zaútočil na palestinský výcvikový tábor. Šlo o reakci na zápalné balony vypuštěné z Pásma Gazy,https://www.irozhlas.cz/zpravy-svet/izrael-pasmo-gazy-hamas-zapalne-balony_2106160638_pj,"Izraelské vzdušné síly v noci na středu podnikly nálety na palestinské Pásmo Gazy. Stalo se tak nedlouho poté, co zápalné balony vypuštěné z Pásma Gazy způsobily asi dvacítku požárů na jihu Izraele. Jedná se o první významnější incidenty mezi Izraelci a Palestinci od příměří z 21. května, které ukončilo jedenáctidenní přeshraniční boje, informovala agentura AFP.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=4, tm_min=38, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
"Velvyslanec při NATO: Čínu je potřeba sledovat, ale není na pořadu dne označit ji za nepřítele",https://www.irozhlas.cz/zpravy-svet/nato-rusko-cina-summit-landovsky_2106152332_pj,"Lídři členských zemí Severoatlantické aliance jednali o nové strategii NATO pro nadcházející dekádu. Za účasti amerického prezidenta Joea Bidena se mluvilo například o novém přístupu k ruské hrozbě nebo ke globálnímu vzestupu Číny. Po dlouhé době se na summitu mluvilo i o České republice, připomíná velvyslanec při NATO Jakub Landovský.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=21, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
Karenská národní obranná síla v Barmě pozastavila útoky na armádní cíle. Chce ulevit místním,https://www.irozhlas.cz/zpravy-svet/klid-zbrani-barma-kajasky-stat_2106152245_kuc,"Regionální milice v barmském Kajaském státě dočasně zastavily útoky na armádu. Karenská národní obranná síla tak vyhověla místním, kteří žádali o klid zbraní, protože ozbrojený konflikt mezi milicemi a armádou vyhnal do džungle více než 100 tisíc lidí.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=20, tm_min=45, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
"Šéf Ryanairu: Pilot odkloněného letu neměl na výběr, musel se podřídit výzvám běloruských dispečerů",https://www.irozhlas.cz/zpravy-svet/odkloneny-let-do-minsku-sef-spolecnosti-ryanair_2106152201_kuc,"Pilotovi letu společnosti Ryanair, který byl v květnu po zásahu běloruských úřadů odkloněn ze své trasy Atény-Vilnius do Minsku, nebylo umožněno spojit se s aerolinkami, aby se s nimi poradil o nouzovém přistání, uvedl generální ředitel letecké společnosti Michael O'Leary.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=20, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
‚Velmi brzy a velmi surové.‘ Premiérka Ardernová kritizuje chystaný film o teroru v Christchurchi,https://www.irozhlas.cz/zpravy-svet/they-are-us-chritchurch-film-premierka-reakce-teroristicky-utok-novy-zeland_2106152045_ban,Od teroristického útoku na muslimskou komunitu v novozélandském městě Christchurch uplynuly více než dva roky. Američané nyní plánují o událostech - a hlavně klíčové roli premiérky Jacindy Ardernové - natočit film. Na jejich záměr se ale snesla kritika. Odstoupila jedna z producentek a sama premiérka snímek označila za velmi surový a špatně načasovaný.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=18, tm_min=45, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
"‚Odešel, jak si přál.‘ Francouz, který bojoval za právo na eutanazii, podstoupil asistovanou sebevraždu",https://www.irozhlas.cz/zpravy-svet/eutanazie-svycarsko-francie-asistovana-sebevrazda-alain-cocq-bern_2106152002_gak,"Ve věku 58 let v úterý ve Švýcarsku zemřel při asistované sebevraždě Francouz Alain Cocq, který trpěl nevyléčitelnou nemocí a který loni držel dvě protestní hladovky. Chtěl jimi upozornit na to, že ve Francii nemá možnost sám rozhodnout o důstojném konci svého života.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=18, tm_min=2, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
Ženeva se připravuje na summit Bidena s Putinem. Prezidenti se pokusí uklidnit vzájemně napjaté vztahy,https://www.irozhlas.cz/zpravy-svet/zeneva-joe-biden-vladimir-putin-summit-setkani-diplomacie-alexandr-navalnyj_2106151603_gak,"Snaha zlepšit nejhorší vztahy za několik desetiletí. I tak se mluví o středečním summitu prezidentů Spojených států a Ruska Joea Bidena a Vladimira Putina v Ženevě. Oficiálně se setkají poprvé od Bidenova nástupu do funkce a prezidenti obou zemí pak poprvé od roku 2018, kdy s Putinem jednal Donald Trump. Přípravy jsou v plném proudu a na břehu Ženevského jezera se staví velké centrum pro novináře.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=16, tm_min=58, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
Kauza Kuciak: slovenský nejvyšší soud zrušil osvobozující verdikt nad Kočnerem a Zsuzsovou,https://www.irozhlas.cz/zpravy-svet/slovensko-nejvyssi-soud-vrazda-jan-kuciak-marian-kocner-alena-zsuzsova_2106151737_miz,"Slovenský nejvyšší soud zrušil v úterý osvobozující verdikt nad dvěma obžalovanými v případu vraždy novináře Jána Kuciaka a jeho snoubenky Martiny Kušnírové. Specializovaný trestní soud se tak bude muset znovu zabývat obžalobou proti podnikateli Marianu Kočnerovi, který si podle prokuratury vraždu objednal, a také proti Aleně Zsuzsové, jež podle obžaloby zločin zprostředkovala. Oba soud první instance obžaloby zprostil loni v září.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=15, tm_min=37, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
Lídři EU se s Bidenem shodli na spolupráci v otázkách klimatické neutrality. Chtějí také urychlit očkování,https://www.irozhlas.cz/zpravy-svet/eu-a-usa-klimaticka-neutralita-summit-g7-ockovani-covid_2106151721_kuc,"Evropská unie a Spojené státy chtějí společně přesvědčit další země, aby se přidaly k jejich cíli klimatické neutrality. Po úterním jednání lídrů unijních institucí s americkým prezidentem Joem Bidenem to řekla předsedkyně Evropské komise Ursula von der Leyenová. Podle šéfa Evropské rady Charlese Michela se obě strany shodly i na snaze co nejvíce urychlit očkování proti covidu-19 po celém světě.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=15, tm_min=21, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
"Pět milionů eur za každý den. Česko se obrátilo na soud EU, žádá pokutu pro Polsko za těžbu v Turówě",https://www.irozhlas.cz/zpravy-svet/polsko-soudni-dvur-evropske-unie-pokuta-tezba-hnedeho-uhli-turow_2106151617_kuc,"Česká republika požádala Soudní dvůr Evropské unie, aby Polsku udělil pokutu ve výši pěti milionů eur (asi 127,3 milionu korun) za každý den, kdy bude pokračovat těžba v hnědouhelném dole Turów nedaleko hranic s Českem. Soud o tom informoval na svém twitterovém účtu.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=14, tm_min=17, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",[],Zprávy ze světa,,irozhlas.cz
